"","ubica_geo","promedio_gasto"
"1099",32007,52.6616666666667
"1100",32009,398.304736842105
"1101",32010,143.343763837638
"1102",32012,108.8285
"1103",32014,128.324152542373
"1104",32016,259.123188405797
"1105",32017,344.634291187739
"1106",32019,269.941714285714
"1107",32020,256.093980582524
"1108",32022,189.735238095238
"1109",32023,280.644117647059
"1110",32024,131.07
"1111",32025,90.2807575757576
"1112",32026,138.0555
"1113",32029,237.115967741935
"1114",32033,101.550714285714
"1115",32036,207.528095238095
"1116",32038,95.8760952380952
"1117",32039,950.175804597701
"1118",32040,187.221578947368
"1119",32042,110.929365079365
"1120",32044,108.911166666667
"1121",32045,76.5317647058824
"1122",32046,467.138260869565
"1123",32048,190.038421052632
"1124",32049,293.632272727273
"1125",32050,59.5878260869565
"1126",32051,172.145
"1127",32052,46.4873913043478
"1128",32053,77.4734848484848
"1129",32054,21.1998181818182
"1130",32055,310.402777777778
"1131",32056,193.831781376518
"1132",32057,155.35380952381
